url,name,state,weather
http://www.nps.gov/wrst/planyourvisit/weather.htm,Wrangell - St Elias National Park & Preserve,Alaska,"Although the park contains some coastline, high mountains and icefields act as barriers to the ocean's moderating influence. The result is that with the exception of the coastal Yakutat area, Wrangell St. Elias has an interior continental climate (long, extremely cold winters, and short, warm, relatively dry summers). Remember that in any season, the weather can change quickly, so it is wise to pack clothing that can be layered, ready to peel off or add as conditions dictate.Yakutat: Each season has its advantages and disadvantages. Numerous storms usually accompanied by high winds occur during the spring, fall and winter. On average, Yakutat receives 151 inches of rain. June has the lowest average precipitation of any month with around seven inches of rain, while October has the heaviest monthly rainfall at around 24 inches. During the summer, the weather occasionally remains cloudless and delightful for days at a time. The average summer temperature is 53 F, with an average high temperature of 67 F. Though Yakutat receives an average of over 200 inches of snow each winter, the average low is a rather comfortable 26 F.What time of year should I visit the park?National Weather Service: Check out the latest weather forecast for Glennallen, AK.

SummerWildflowers and mosquitoes peak in June and July. Consider bringing a head-net. June and July are also the warmest months, with highs reaching near 80 on some days, but it can snow any month of the year in the highcountry. The prime backcountry season is June 20 to August 20 due to snow depths at higher elevations. Drizzling rains are not uncommon throughout the summer and, in general, rainfall increases in August and September, especially along the coast.FallAutumn arrives early;willows and aspens begin to change color by mid-August. This season can be delightfully clear, spectacular, and mosquito-free, but it often too short. First snows often fall in September.WinterThis season is long, dark, and extremely cold with highs of 5-7ºF and nighttime lows dipping to -50ºF! Temperatures may remain below freezing for five months. Daytime skies are usually clear and at night the aurora dances overhead. Exceptionally dry snow covers the ground to around two feet.SpringIn the spring, clear skies, increasingly longer days, and warming temperatures break winter's hold on the land with dramatic quickness. Average highs are 40-50. Lows may still dip into the teens and single digits."
http://www.nps.gov/wrbr/planyourvisit/weather.htm,Wright Brothers National Memorial,,
http://www.nps.gov/wupa/planyourvisit/weather.htm,Wupatki National Monument,Arizona,"Be prepared for variable and extreme weather conditions. Expect windy afternoons. Summer daytime temperatures can exceed 100 degrees. Short afternoon thunderstorms are common July through September. Autumn and spring days are warm and mild while winter days are cool with occasional snow & freezing temperatures. Best advice - dress in layers, because the weather can change quickly at any time of year."
http://www.nps.gov/yell/planyourvisit/weather.htm,Yellowstone National Park,"ID,MT,WY","Summer Daytime temperatures are often in the 70s (25C) and occasionally in the 80s (30C) in lower elevations. Nights are usually cool and temperatures may drop below freezing at higher elevations. Thunderstorms (Listen to thunder in Yellowstone) are common in the afternoons. Learn more about Visiting Yellowstone in Summer...

WinterTemperatures often range from zero to 20F(-20 to -5C) throughout the day. Sub-zero temperatures over-night are common. The record low temperature is -66F (-54C). Snowfall is highly variable. While the average is 150 inches per year, it is not uncommon for higher elevations to get twice that amount. Learn more about Visiting Yellowstone in Winter...

Spring & FallDaytime temperatures range from the 30s to the 60s (0 to 20C) with overnight lows in the teens to single digits (-5 to -20C). Snow is common in the spring and fall with regular accumulations of 12"" in a 24 hour period. At any time of year, be prepared for sudden changes. Unpredictability, more than anything else, characterizes Yellowstone's weather. Always be equipped with a wide range of clothing options. Be sure to bring a warm jacket and rain gear even in the summer. Learn more about Visiting Yellowstone in Spring and Visiting Yellowstone in Fall...

Average Total Snow Fall (Inches)

Tower Falls Weather HistoryYellowstone Lake Weather History"
http://www.nps.gov/york/planyourvisit/weather.htm,Yorktown Battlefield Part of Colonial National Historical Park,Virginia,
http://www.nps.gov/yose/planyourvisit/weather.htm,Yosemite National Park,California,"Yosemite National Park covers nearly 1,200 square miles (3,100 square km) in the Sierra Nevada, with elevations ranging from about 2,000 feet (600 m) to 13,000 ft (4,000 m). Yosemite receives 95% of its precipitation between October and May (and over 75% between November and March). Most of Yosemite is blanketed in snow from about November through May. (Yosemite Valley can be rainy or snowy in any given winter storm.)"
http://www.nps.gov/yuho/planyourvisit/weather.htm,Yucca House National Monument,,
http://www.nps.gov/yuch/planyourvisit/weather.htm,Yukon - Charley Rivers National Preserve,Alaska,"Yukon-Charley Rivers covers 2.5 million acres in eastern Interior Alaska. It is flanked to the north and northwest by the Brooks Range and to the southwest by the Alaska Range. The climate of the interior area between these two mountain ranges is generally classified as sub-arctic, with exceptionally cold winters, relatively warm summers, low annual precipitation, and generally high winds.

The elevational range of the preserve (600 to 6,000+ feet) produces local variations in weather and climate. Above timberline, at about 3,000 to 3,500 feet, the climate is generally classified as arctic with cooler summers, warmer winters (due to prevailing cold air inversions), heavier precipitation and increased winds, compared to the sub-arctic landscape below and within timberline.

Spring: The month of March, with its 12 hour long days, abundant sunshine, and sparse precipitation is thought by many local residents to be the finest month of the year. April brings thawing and mud and breakup of the Yukon River ice usually occurs in early May.

Summer: The Yukon-Charley Rivers area is one of the warmest sections of Alaska in the summer. Although daily highs average in the 60's to low 70's, a high of 97 has been recorded. Thundershower activity is common and, in some years, causes considerable forest fire activity. While daily lows average in the 40's, subfreezing temperatures can occur in any month, especially at higher elevations. The period of continuous daylight or twilight ends in late July and by the end of August, nights will have six or seven hours of darkness, allowing for a glimpse at the majestic northern lights.

Autumn: The transition from summer to winter is rapid. Peak fall colors occur in the high country in late August and by mid September, most aspens and birches have turned golden. Ice begins flowing in the Yukon River in late October, with freeze-up usually by mid-November.

Winter: Lasting from October to March, winter is arguably the dominant season. Temperatures of -50F or lower are normal during cold spells. Fortunately, winter winds are usually light, but when high pressure centers occur, winds may be from 15 to 40 miles per hour for days at a time. The desert-like Interior Alaska is not known for heavy snowfall as snow depths over two feet are uncommon. The short days of late December will have only about 6 hours of daylight and twilight combined."
http://www.nps.gov/yucr/planyourvisit/weather.htm,Yuma Crossing National Heritage Area,,
http://www.nps.gov/zion/planyourvisit/weather.htm,Zion National Park,Utah,"SpringBe prepared for a wide range of weather conditions. In spring, wet weather is not unusual, but warm, sunny weather is typical. Maximum temperatures rarely exceed 90°F/32°C; however, temperatures in the park can vary dramatically with changes in elevation and the time of day. Day and night temperatures can differ by over 30°F/17°C. Mornings and evenings can be cool. Consider dressing in layers to prepare for changes in temperature. Precipitation peaks in March. High water levels due to snowmelt often continue into late May. Abundant wildflowers bloom from April through June and peak in May.

SummerIn summer, temperatures in Zion National Park often exceed 100°F/38°C. Higher elevations may have temperatures in excess of 90°F/32°C. Zion experiences monsoons from mid-July into September that results in an increased risk of flash floods. Always be aware of the threat of thunderstorms and lightning and be prepared for a wide range of weather conditions. Temperatures in the park can vary dramatically with changes in elevation and the time of day. Day and night temperatures can differ by over 30°F/17°C. Consider dressing in layers to prepare for changes in temperature.

FallIn fall, the heat of the summer gives way to cooler temperatures and drier weather, making it an ideal time to visit Zion National Park. Along the Virgin River, cottonwoods turn golden yellow and bigtooth maples add splashes of scarlet to the canyons and trails. Favorable conditions prevail for hiking and canyoneering, but be sure to check the weather forecast, flash flood potential ratings, and the temperature of the river before exploring the park. Day and night temperatures can differ by over 30°F/17°C. Consider dressing in layers to prepare for changes in temperature.

WinterWinters in Zion National Park are cold and often wet. Temperatures can range from highs of 50-60°F during the day to lows well below freezing at night. Nearly half of the annual precipitation in Zion Canyon falls between the months of December and March. Roads are plowed, but trails may be closed due to snow and ice. After winter storms, snow typically disappears within a matter of hours at lower elevations. At higher elevations, the snow accumulates. As temperatures rise in spring, melting snow causes high water levels in the Virgin River and its tributaries."
